Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,year,month,day,weekofyear,quarter,dayofyear,is_weekend,is_month_start,is_month_end,days_since_start,dow_sin,dow_cos,month_sin,month_cos,competition_open_months,promo2_active
47,7,2015-02-22,0,0,0,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,2,22,8,1,53,1,0,0,417,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,22,0
47,1,2015-02-23,6266,839,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,2,23,9,1,54,0,0,0,418,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,22,0
47,2,2015-02-24,5314,793,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,2,24,9,1,55,0,0,0,419,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,22,0
47,3,2015-02-25,6774,936,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,2,25,9,1,56,0,0,0,420,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,22,0
47,4,2015-02-26,6225,872,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,2,26,9,1,57,0,0,0,421,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,22,0
47,5,2015-02-27,8187,944,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,2,27,9,1,58,0,0,0,422,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,22,0
47,6,2015-02-28,7005,867,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,2,28,9,1,59,1,0,1,423,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,22,0
47,7,2015-03-01,0,0,0,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,3,1,9,1,60,1,1,0,424,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,23,0
47,1,2015-03-02,9142,1091,1,1,0,1,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,3,2,10,1,61,0,0,0,425,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,23,0
47,2,2015-03-03,9039,1035,1,1,0,1,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,3,3,10,1,62,0,0,0,426,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,23,0
47,3,2015-03-04,8701,1038,1,1,0,1,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,3,4,10,1,63,0,0,0,427,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,23,0
47,4,2015-03-05,7608,980,1,1,0,1,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,3,5,10,1,64,0,0,0,428,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,23,0
47,5,2015-03-06,7517,898,1,1,0,1,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,3,6,10,1,65,0,0,0,429,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,23,0
47,6,2015-03-07,5918,780,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,3,7,10,1,66,1,0,0,430,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,23,0
47,7,2015-03-08,0,0,0,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,3,8,10,1,67,1,0,0,431,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,23,0
47,1,2015-03-09,6526,901,1,0,0,1,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,3,9,11,1,68,0,0,0,432,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,23,0
47,2,2015-03-10,6242,833,1,0,0,1,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,3,10,11,1,69,0,0,0,433,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,23,0
47,3,2015-03-11,6354,880,1,0,0,1,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,3,11,11,1,70,0,0,0,434,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,23,0
47,4,2015-03-12,6526,840,1,0,0,1,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,3,12,11,1,71,0,0,0,435,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,23,0
47,5,2015-03-13,6709,828,1,0,0,1,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,3,13,11,1,72,0,0,0,436,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,23,0
47,6,2015-03-14,5260,714,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,3,14,11,1,73,1,0,0,437,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,23,0
47,7,2015-03-15,0,0,0,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,3,15,11,1,74,1,0,0,438,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,23,0
47,1,2015-03-16,9163,1129,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,3,16,12,1,75,0,0,0,439,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,23,0
47,2,2015-03-17,8957,1027,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,3,17,12,1,76,0,0,0,440,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,23,0
47,3,2015-03-18,9420,1123,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,3,18,12,1,77,0,0,0,441,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,23,0
47,4,2015-03-19,8320,964,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,3,19,12,1,78,0,0,0,442,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,23,0
47,5,2015-03-20,8129,976,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,3,20,12,1,79,0,0,0,443,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,23,0
47,6,2015-03-21,5754,703,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,3,21,12,1,80,1,0,0,444,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,23,0
47,7,2015-03-22,0,0,0,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,3,22,12,1,81,1,0,0,445,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,23,0
47,1,2015-03-23,6784,878,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,3,23,13,1,82,0,0,0,446,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,23,0
47,2,2015-03-24,6180,877,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,3,24,13,1,83,0,0,0,447,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,23,0
47,3,2015-03-25,7172,933,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,3,25,13,1,84,0,0,0,448,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,23,0
47,4,2015-03-26,6989,887,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,3,26,13,1,85,0,0,0,449,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,23,0
47,5,2015-03-27,6860,860,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,3,27,13,1,86,0,0,0,450,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,23,0
47,6,2015-03-28,7261,899,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,3,28,13,1,87,1,0,0,451,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,23,0
47,7,2015-03-29,0,0,0,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,3,29,13,1,88,1,0,0,452,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,23,0
47,1,2015-03-30,11039,1113,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,3,30,14,1,89,0,0,0,453,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,23,0
47,2,2015-03-31,11962,1140,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,3,31,14,1,90,0,0,1,454,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,23,0
47,3,2015-04-01,11776,1283,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,4,1,14,2,91,0,1,0,455,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,24,0
47,4,2015-04-02,12242,1371,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,4,2,14,2,92,0,0,0,456,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,24,0
47,5,2015-04-03,0,0,0,1,b,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,4,3,14,2,93,0,0,0,457,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,24,0
47,6,2015-04-04,8628,1105,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,4,4,14,2,94,1,0,0,458,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,24,0
47,7,2015-04-05,0,0,0,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,4,5,14,2,95,1,0,0,459,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,24,0
47,1,2015-04-06,0,0,0,0,b,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,4,6,15,2,96,0,0,0,460,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,24,0
47,2,2015-04-07,7899,1078,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,4,7,15,2,97,0,0,0,461,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,24,0
47,3,2015-04-08,7431,1016,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,4,8,15,2,98,0,0,0,462,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,24,0
47,4,2015-04-09,7201,960,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,4,9,15,2,99,0,0,0,463,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,24,0
47,5,2015-04-10,6643,876,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,4,10,15,2,100,0,0,0,464,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,24,0
47,6,2015-04-11,6204,769,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,4,11,15,2,101,1,0,0,465,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,24,0
47,7,2015-04-12,0,0,0,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,4,12,15,2,102,1,0,0,466,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,24,0
47,1,2015-04-13,9288,1095,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,4,13,16,2,103,0,0,0,467,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,24,0
47,2,2015-04-14,8904,1034,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,4,14,16,2,104,0,0,0,468,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,24,0
47,3,2015-04-15,9332,1083,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,4,15,16,2,105,0,0,0,469,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,24,0
47,4,2015-04-16,8106,967,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,4,16,16,2,106,0,0,0,470,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,24,0
47,5,2015-04-17,8809,984,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,4,17,16,2,107,0,0,0,471,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,24,0
47,6,2015-04-18,6523,835,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,4,18,16,2,108,1,0,0,472,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,24,0
47,7,2015-04-19,0,0,0,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,4,19,16,2,109,1,0,0,473,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,24,0
47,1,2015-04-20,7224,914,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,4,20,17,2,110,0,0,0,474,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,24,0
47,2,2015-04-21,5884,823,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,4,21,17,2,111,0,0,0,475,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,24,0
47,3,2015-04-22,6027,871,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,4,22,17,2,112,0,0,0,476,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,24,0
47,4,2015-04-23,6299,838,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,4,23,17,2,113,0,0,0,477,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,24,0
47,5,2015-04-24,6180,786,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,4,24,17,2,114,0,0,0,478,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,24,0
47,6,2015-04-25,5455,715,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,4,25,17,2,115,1,0,0,479,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,24,0
47,7,2015-04-26,0,0,0,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,4,26,17,2,116,1,0,0,480,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,24,0
47,1,2015-04-27,9645,1139,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,4,27,18,2,117,0,0,0,481,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,24,0
47,2,2015-04-28,9548,1042,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,4,28,18,2,118,0,0,0,482,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,24,0
47,3,2015-04-29,9831,1137,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,4,29,18,2,119,0,0,0,483,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,24,0
47,4,2015-04-30,11566,1264,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,4,30,18,2,120,0,0,1,484,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,24,0
47,5,2015-05-01,0,0,0,1,a,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,5,1,18,2,121,0,1,0,485,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,25,0
47,6,2015-05-02,8448,991,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,5,2,18,2,122,1,0,0,486,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,25,0
47,7,2015-05-03,0,0,0,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,5,3,18,2,123,1,0,0,487,-2.4492935982947064e-16,1.0,0.49999999999999994,-0.8660254037844387,25,0
47,1,2015-05-04,11285,1236,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,5,4,19,2,124,0,0,0,488,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,25,0
47,2,2015-05-05,7023,911,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,5,5,19,2,125,0,0,0,489,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,25,0
47,3,2015-05-06,9144,1007,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,5,6,19,2,126,0,0,0,490,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,25,0
47,4,2015-05-07,9339,1021,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,5,7,19,2,127,0,0,0,491,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,25,0
47,5,2015-05-08,8512,1007,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,5,8,19,2,128,0,0,0,492,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,25,0
47,6,2015-05-09,6237,810,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,5,9,19,2,129,1,0,0,493,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,25,0
47,7,2015-05-10,0,0,0,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,5,10,19,2,130,1,0,0,494,-2.4492935982947064e-16,1.0,0.49999999999999994,-0.8660254037844387,25,0
47,1,2015-05-11,6670,895,1,0,0,1,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,5,11,20,2,131,0,0,0,495,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,25,0
47,2,2015-05-12,6284,854,1,0,0,1,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,5,12,20,2,132,0,0,0,496,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,25,0
47,3,2015-05-13,7486,1005,1,0,0,1,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,5,13,20,2,133,0,0,0,497,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,25,0
47,4,2015-05-14,0,0,0,0,a,1,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,5,14,20,2,134,0,0,0,498,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,25,0
47,5,2015-05-15,7760,969,1,0,0,1,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,5,15,20,2,135,0,0,0,499,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,25,0
47,6,2015-05-16,6538,761,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,5,16,20,2,136,1,0,0,500,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,25,0
47,7,2015-05-17,0,0,0,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,5,17,20,2,137,1,0,0,501,-2.4492935982947064e-16,1.0,0.49999999999999994,-0.8660254037844387,25,0
47,1,2015-05-18,9921,1129,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,5,18,21,2,138,0,0,0,502,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,25,0
47,2,2015-05-19,8481,984,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,5,19,21,2,139,0,0,0,503,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,25,0
47,3,2015-05-20,8546,1064,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,5,20,21,2,140,0,0,0,504,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,25,0
47,4,2015-05-21,8544,962,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,5,21,21,2,141,0,0,0,505,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,25,0
47,5,2015-05-22,7514,928,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,5,22,21,2,142,0,0,0,506,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,25,0
47,6,2015-05-23,5824,708,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,5,23,21,2,143,1,0,0,507,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,25,0
47,7,2015-05-24,0,0,0,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,5,24,21,2,144,1,0,0,508,-2.4492935982947064e-16,1.0,0.49999999999999994,-0.8660254037844387,25,0
47,1,2015-05-25,0,0,0,0,a,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,5,25,22,2,145,0,0,0,509,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,25,0
47,2,2015-05-26,7265,962,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,5,26,22,2,146,0,0,0,510,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,25,0
47,3,2015-05-27,7160,979,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,5,27,22,2,147,0,0,0,511,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,25,0
47,4,2015-05-28,5926,799,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,5,28,22,2,148,0,0,0,512,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,25,0
47,5,2015-05-29,8591,1028,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,5,29,22,2,149,0,0,0,513,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,25,0
47,6,2015-05-30,6781,816,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,5,30,22,2,150,1,0,0,514,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,25,0
47,7,2015-05-31,0,0,0,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,5,31,22,2,151,1,0,1,515,-2.4492935982947064e-16,1.0,0.49999999999999994,-0.8660254037844387,25,0
47,1,2015-06-01,11169,1277,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,6,1,23,2,152,0,1,0,516,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,26,0
47,2,2015-06-02,9068,1027,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,6,2,23,2,153,0,0,0,517,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,26,0
47,3,2015-06-03,9384,1119,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,6,3,23,2,154,0,0,0,518,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,26,0
47,4,2015-06-04,8055,992,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,6,4,23,2,155,0,0,0,519,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,26,0
47,5,2015-06-05,8220,913,1,1,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,6,5,23,2,156,0,0,0,520,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,26,0
47,6,2015-06-06,5721,711,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,6,6,23,2,157,1,0,0,521,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,26,0
47,7,2015-06-07,0,0,0,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,6,7,23,2,158,1,0,0,522,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,26,0
47,1,2015-06-08,6809,946,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,6,8,24,2,159,0,0,0,523,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,26,0
47,2,2015-06-09,6428,877,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,6,9,24,2,160,0,0,0,524,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,26,0
47,3,2015-06-10,6118,875,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,6,10,24,2,161,0,0,0,525,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,26,0
47,4,2015-06-11,6021,815,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,6,11,24,2,162,0,0,0,526,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,26,0
47,5,2015-06-12,6064,808,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,6,12,24,2,163,0,0,0,527,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,26,0
47,6,2015-06-13,5010,673,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,6,13,24,2,164,1,0,0,528,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,26,0
